-1.548166905843327279e-01,7.925972530417904616e-02,5.267627115596784279e+04,4.270688398714185460e+05,9.423466424747419978e+02
9.961683440275653778e-01,3.743851540063809075e-02,9.888528864209353924e+04,3.969455646472055232e+05,1.127475489992072426e+03
-9.989186186806483514e-01,3.707666839895447375e-02,-4.727272354815015569e+04,1.847670062182770562e+04,1.213522184286693800e+03
9.991031822872086243e-01,2.236785718206462520e-02,3.054883392583765090e+04,2.870306503666096251e+05,9.919121728166985577e+02
1.336451387829653836e-01,2.273697812831280626e-02,2.287002375303497538e+05,3.732688676572907134e+05,1.147834992656823943e+03
-9.997886382736496103e-01,2.623873879414653082e-02,8.219055302297114395e+05,6.115137531914675492e+03,1.217762003052193677e+03
7.994203041889974548e-02,2.600821186038316385e-02,1.784483113149181008e+02,2.642685959214098984e+05,1.041249909775778860e+03
-9.978092412089281105e-01,9.276021867925997311e-02,-1.479455990133201703e+04,4.054048360882137058e+04,1.186304921867862731e+03
-9.998285986247335000e-01,2.335800161754216647e-02,-3.918734953563893214e+04,6.086013789849547720e+03,1.218170500277394012e+03
-9.997836369646256882e-01,3.105169010281546779e-02,-3.716146204470749944e+04,7.815017748510023011e+03,1.217755260472642476e+03
1.463431725078865042e-01,1.882988691344516727e-02,1.989658663222892210e+05,5.262231413319684798e+05,1.129859784418528079e+03
-9.885306058241268845e-01,7.755049891442462873e-02,-5.230969611588120461e+04,8.707628055321800639e+04,1.119497350380114540e+03
9.979870099354649637e-01,2.774485062841858252e-02,2.436947164770588279e+04,3.191127091591368662e+05,9.066857072194634384e+02
-9.960598658075364709e-01,9.040506225113633665e-01,8.633766073973849416e+03,1.672286520633969049e+05,1.058753987520197825e+03
-9.997233084366130562e-01,1.328949540080677288e-03,7.455527151440277230e+05,1.345615021467236693e+04,1.215114169777038342e+03
-9.989559847226248124e-01,3.362843018110207166e-02,-4.581136427337583154e+05,3.119274325349109131e+04,1.212994159733955939e+03
-9.928531701156722011e-01,1.120920662892813668e-01,-5.187935497706523165e+04,9.783007324341167987e+04,1.118552826389005759e+03
-9.908479678992192508e-01,2.807280440100814664e-02,9.291375675049657002e+04,7.004457645910393330e+04,1.185840045870542099e+03
-9.997728211805290144e-01,1.267078843566347146e+00,3.392306311580445617e+04,4.768274149440847395e+04,1.169650443763235899e+03
-9.996795645285073695e-01,1.912214717739384173e-02,8.309153179226326756e+05,1.301118454732069586e+04,1.215285372800605046e+03
-9.998966867128773472e-01,1.847838214090438802e+00,3.276432842474756762e+04,3.909705576331221528e+04,1.181217492426514127e+03
3.267500108313355356e-01,3.220523112218519335e-02,4.418746389199094847e+04,3.097978997156423866e+05,1.004093069074804589e+03
9.955240991737138723e-01,2.114940853814172711e-02,3.528899283412471414e+04,2.797618960818821797e+05,1.012614497818264113e+03
-9.998184009678677819e-01,1.324835525425647198e+00,5.971846785600902513e+04,5.046241786167139799e+04,1.175375833323049619e+03
9.985583506316210167e-01,7.578539352685946529e-02,3.701372930792160332e+04,5.354769335658208001e+05,9.432867582300851836e+02
-9.998873092495094150e-01,5.020194488189173160e-02,1.759480034124399535e+05,3.906721325589805929e+04,1.201474068814119619e+03
-9.997464467380512421e-01,2.312105509009734078e-02,6.886051283037895337e+05,9.796223641568200037e+03,1.217368092827017335e+03
-9.990387606759392192e-01,2.435389135001331251e-02,-4.705097782711181790e+05,2.950722329212593831e+04,1.212665225412136351e+03
-9.993936485937391367e-01,2.684411423145394160e-02,-7.807670396867850795e+05,2.639619170464342824e+04,1.214735158692378263e+03
-9.995682268218494260e-01,1.993808562481192537e+00,-5.234120116965798661e+04,8.884641163828043500e+04,1.119063719990130039e+03
9.997187084090245479e-01,2.470197243015926497e-02,3.209481560256658122e+04,3.012789681537507568e+05,9.651377908045495815e+02
-9.965746938768899055e-01,2.474086949992337914e-02,-9.206522397748520598e+04,3.226247169766908701e+04,1.205062471694249098e+03
7.841429020829536467e-02,1.819497486681062245e-02,2.397471172046875581e+05,3.919423924642407219e+05,1.147000028697065318e+03
-9.990693527188677647e-01,1.137350368031056380e+00,6.081294043320696801e+03,8.946206676243788388e+04,1.101712787011802448e+03
-9.991748459605583887e-01,9.874554611674817017e-02,-1.680922046693693846e+04,2.548883242742084258e+04,1.202449112748343623e+03
-9.998909818743587641e-01,5.209951286220034783e-01,1.244689639988234267e+05,8.589139749103981012e+04,1.157607857741000316e+03
-9.990307289207761565e-01,2.139918919490711030e-02,1.810352598878294230e+05,3.389964562329349428e+04,1.204355835536936411e+03
-9.951104202547838007e-01,1.579500363365587967e-01,-5.215472679857444018e+04,8.993083588211298047e+04,1.118906379565185489e+03
-9.992869427769264234e-01,2.811880820656626617e-02,-9.372305655281348154e+05,2.675056746803774149e+04,1.214104510539881630e+03
-9.972787365033128903e-01,2.525875403732599084e-02,1.273604715344286524e+05,5.978232931085292512e+04,1.185449520259189967e+03
-9.972688196066994415e-01,3.306567614479268002e-02,-7.872732574575603940e+05,4.517342940240989265e+04,1.207471996434545645e+03
-9.924768181792280597e-01,7.088360377440672266e-02,2.174280390502903610e+05,1.764196147881824581e+05,1.115480906561977235e+03
-9.892663033804156569e-01,4.972849957987166558e-01,9.228655154491961002e+04,2.393885351979997940e+05,1.061978260811715927e+03
9.978648217497581019e-01,3.261275571207816748e-02,1.842260298832086846e+04,3.471695943800964160e+05,9.481873589733968402e+02
9.882635055990858231e-01,6.772224596183144818e-02,5.389807043015817180e+04,4.978936486287060543e+05,8.954434857167391328e+02
-9.995738309972155289e-01,6.648312179673427913e-01,3.387475922964885831e+04,4.727926455288691068e+04,1.170129369514532755e+03
8.011051398432791903e-02,1.878304468156282922e-02,-3.347439327829983085e+04,2.393020334829478525e+05,1.117271690185804800e+03
9.738733601339366608e-01,7.710255289406317547e-02,1.841717360539454967e+04,5.529019468077505007e+05,1.004005074360602066e+03
-9.995280089711204852e-01,2.121964732291703112e-02,-9.338082086495920084e+05,1.885317537806512337e+04,1.216359448881409662e+03
-2.004712503650816213e-01,2.030521290469094464e-01,3.632066885492997244e+04,7.956910498385780957e+05,1.252590114614461527e+03
-9.994582332426225069e-01,1.848759124585934499e+00,-4.741170110375434160e+05,1.165139256106318644e+05,1.163429359924271466e+03
-9.999365237876283175e-01,9.635462598240768228e-02,5.821369080077204853e+04,7.652340198575438990e+03,1.217117700152253974e+03
2.440709050474351161e-01,3.469050540346844957e-02,2.382615054954914376e+04,3.149585324015665683e+05,9.094641015396858847e+02
-4.242164198789063478e-01,1.237018100045228323e-02,2.125723468615128659e+05,6.467665639352956787e+05,1.108807317651536323e+03
1.064933951666384437e-01,2.134848066983633177e-02,1.305626738954442553e+05,2.869757753241081373e+05,1.146181839461936761e+03
8.250094221723648646e-02,1.823979193871785517e-02,1.995080409381566569e+05,3.467243010388130788e+05,1.115615528612314847e+03
-9.991962510082162963e-01,1.875451510240262687e+00,2.161284748956221156e+05,1.583035803518100292e+05,1.117923865765531218e+03
-9.997679507307685176e-01,1.937327454360632695e+00,5.472935485838260502e+04,6.181053172933826136e+04,1.154020179852235970e+03
7.417649484859685505e-02,3.269650378545361363e-02,6.519047987475385889e+04,3.072936660091463709e+05,1.018208458638259344e+03
-9.993832127132488141e-01,5.174869654648149575e-02,-1.737765251376153901e+04,1.598600763980535885e+04,1.211732133979716309e+03
-2.528985445075833116e-01,2.057070427958432313e-02,1.331033487497158349e+05,8.373772650288331788e+05,7.657890829186300152e+02
-9.998273804031849732e-01,1.118884593724753795e+00,1.676948081655288115e+04,3.832827283388190699e+04,1.171251214534359860e+03
-9.997778694191014059e-01,5.326038233675499389e-02,-1.789798901325650513e+04,9.637875157911543283e+03,1.216062923150990400e+03
8.281599250509344423e-02,1.030977787002436558e-01,3.137177191601372324e+05,8.533309252189716790e+05,1.085884464696211126e+03
5.534688946091143036e-01,2.445968672591895474e-02,3.255706947103375569e+04,2.808309022042836878e+05,1.018593630067064055e+03
-9.944997664891068734e-01,2.447371319010329394e-01,-1.960979172248598188e+05,1.970477394527768483e+05,1.120202450136955576e+03
-9.990051118894811566e-01,4.596528009814600246e-02,-3.644958510606922209e+04,1.947140896399146004e+04,1.213056004680331853e+03
-9.999002954479797589e-01,1.345875872683397034e+00,-3.117974393233424053e+04,3.323334750844146038e+04,1.198078809722036567e+03
-9.998319522370505696e-01,1.329897131451923009e+00,3.364693881299579516e+04,4.245881870154759963e+04,1.176449129067448212e+03
9.896117220501513545e-01,1.345972179187795992e-01,1.399323993081874214e+05,7.213364230418119114e+05,9.360333484557365864e+02
1.349095830320608536e-01,6.719996954994239546e-02,2.807803545995061286e+05,5.747629325007465668e+05,1.135343693198803521e+03
-9.969419294138197607e-01,6.384750459132122746e-02,4.415948500355146825e+04,4.379617608577017381e+04,1.184063608624772087e+03
-1.673469644511115240e-01,1.219683728069003853e-01,-9.260612022434361279e+02,6.301361311639924534e+05,1.140512097536770398e+03
-9.996829402246103502e-01,1.993475199821361565e+00,1.214981369621353224e+05,1.121500063755511073e+05,1.140402263701910670e+03
-9.921713488512086121e-01,6.735319131545292048e-02,5.490056295205047354e+04,7.725400242004907341e+04,1.146880512599137546e+03
9.988475745403746497e-01,1.991186656006711103e-02,5.907456831915071234e+04,2.767748781759338453e+05,1.042283715783154548e+03
7.829394312523717259e-02,3.302770327506503872e-02,6.741402024546451867e+04,3.105287759201501613e+05,1.019616480142744081e+03
-9.997930690145270249e-01,2.349782237748244962e-02,1.775719586814381182e+05,3.307710730806157517e+04,1.205463109319972091e+03
6.906734776396598885e-02,2.293975375686931745e-02,7.161658587113348767e+04,2.592547112503326789e+05,1.081583862724720348e+03
1.015485063807957250e-01,2.759728738617745272e-02,1.058723490165187977e+05,2.995922233173127170e+05,1.088137840819366602e+03
-1.307577169192756517e-01,6.215840357116205611e-02,7.933076892190612853e+03,3.876982761829817900e+05,1.134413979011357242e+03
-9.986189822811386563e-01,1.670889907658619222e-01,5.095619831844372675e+04,4.514459415437987627e+04,1.175665178266304338e+03
-3.697759011974055543e-01,1.432010578522762215e-02,6.530420977883413434e+04,5.782064584656552179e+05,7.910957489109655398e+02
-9.992375143035655549e-01,6.069827727630192071e-02,5.673273570005409420e+04,2.164833469214599245e+04,1.206108855838270983e+03
-9.834680068730440317e-01,5.162123188847300703e-02,-3.069412012029159814e+04,7.718629621043555380e+04,1.183712663838054141e+03
-9.996102350138673653e-01,1.914813087939031336e-02,2.095175623561549000e+05,1.442295732006027538e+04,1.215155006827293846e+03
-9.998334715620045277e-01,1.140839054814963616e+00,-3.059280851011304185e+04,4.023276451195586560e+04,1.191187049333342884e+03
